sequence_id	sequence_sha256	terminated_by_eos	hit_generation_cap	stop_reason	length	standard_aa_only	duplicate_candidate	generation_cap_warning	low_complexity_warning	composition_outlier_checked	composition_js_divergence	composition_js_threshold	composition_outlier_warning	training_match_checked	exact_training_match	training_match_ids	reference_match_checked	exact_reference_match	reference_match_ids	qc_pass	qc_reasons
vae_candidate_000387	b8bb0102ecba502062cbefacd6a070700880b82165ca9a096ddcb014281c8fc9	true	false	eos	109	True	False	False	False	True	0.025369360763454377	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000388	369e72b6f2a82cec10727c9e67fa5ddc6cf8b37b86623a956a4ea7317d199629	true	false	eos	104	True	False	False	False	True	0.032159948370365087	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000389	0b7235f514a39c094b3c68bfe6c4e330a4b1573cd03be04d1a95ce93b8e04203	true	false	eos	60	True	False	False	False	True	0.1403040819571701	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000390	a252a43103e0684bf2bb2c5e98ef95262a5e2c08e97347c1dd2023e7804d6f2a	true	false	eos	85	True	False	False	False	True	0.027529067812245723	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000391	dac0b9e33b918db1189a69cb69c84e46c452af98a226f0af32a905b23333c987	true	false	eos	95	True	False	False	False	True	0.03529880247649758	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000392	4e8a70ad6e156540c6a0c387231accdaa875cfbe73e9950cb13ac80c213bbb2e	true	false	eos	91	True	False	False	False	True	0.021026007330579775	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000393	53f748f932a1c53d361e10c70df060ee40f269cd75b597c59bb27e97ed7f81a4	true	false	eos	76	True	False	False	False	True	0.08391713254836197	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000394	81866705450dddbb560db4d347772a23eb18165d326543b4008dca0bc91df0e6	true	false	eos	82	True	False	False	False	True	0.035713989864750245	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000395	41f404a1de5fd072ebee04bb9cf943ffd169023e1fffd44020911e91d4cf0ad9	true	false	eos	78	True	False	False	False	True	0.07978271321870056	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000396	7bff28fefab204192a105d940784004b50cd0ed1837b645bdf4d87027fd427f1	true	false	eos	89	True	False	False	False	True	0.012060580500176565	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000397	803f13f3c3b213a7a2eecc0274caf92b69b4216b2c75303ae8b7e6b05055a599	true	false	eos	84	True	False	False	False	True	0.02061987428081839	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000398	34f91e06859c7cec4ee9fb0532cbbc79767887cce0251ac91d012eebbefe32bd	true	false	eos	116	True	False	False	False	True	0.017103258826925417	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000399	1fc6ef0f5047e9bb2ec01dccf5a76662073cffd2dfad993a2b4ae8287f935860	true	false	eos	94	True	False	False	False	True	0.015668957714491824	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000400	cb3d8d4e4e661d1e859d64757586409ced324f77dc91bad2f1e7916b9aa3a25d	true	false	eos	66	True	False	False	False	True	0.09419350641919016	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000401	88f7375f0684d82f619e9801dd8842b53af01f7da6de99ce28526624da3f7964	true	false	eos	95	True	False	False	False	True	0.016848975365808462	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000402	4172dabb61d428d152ba5aaf8874baa136d008f79c87b157173725165dfcfc8c	true	false	eos	97	True	False	False	False	True	0.03590118491260364	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000403	35d5828e388e7ecd56874694ca1aa79b3390e840d5af3771ccd852b1cd7ccaed	true	false	eos	175	True	False	False	False	True	0.05663235403506574	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000404	8b66dfb3b4a3e300937c0143aaceac67efc0ed2c832236ed2531f4a36fd4c4b1	true	false	eos	84	True	False	False	False	True	0.016654813885591077	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000405	db0354fcfcb9eab02839f7af1483fedcab9c55d7c822aae41659b6dc52809a8b	true	false	eos	86	True	False	False	False	True	0.018960420761367322	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000406	cfdf7a092d211b4c8629c302b75e368d1a66fd2dc7b0db9aee8cae73e7d98f6b	true	false	eos	70	True	False	False	False	True	0.03437451016953001	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000407	861fc90d9a7ea204dd849f444b7a3d3d07360807c3b0af0a601baa4f4c3b5001	true	false	eos	138	True	False	False	False	True	0.016817371969814567	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000408	224dc1d9a812a77e783908656fd662c906e7ad60ba00a426ab2c815dce2e2452	true	false	eos	119	True	False	False	False	True	0.037888051827344296	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000409	54b038b66108e62fd94f4aae5c7f3d3336ab8fde5db12eaa0fcfd60045e72956	true	false	eos	121	True	False	False	False	True	0.040347943524014517	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000410	1fcf1d65bff79a6d594b9b39f39997aa235293515faf7861fe39c8225f142336	true	false	eos	73	True	False	False	False	True	0.05052113997483307	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000411	262427e64d668dfedcb28fa51a82fc46315fbe64e287c74e5280aca12faa2425	true	false	eos	96	True	False	False	False	True	0.011249517451990258	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000412	4e1969e0ec60ff349356e1f255ee5d47fbb4e38b0ccba160fbdd799bb8bc14ae	true	false	eos	117	True	False	False	False	True	0.04564959975937329	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000413	7950594a4b3e18140eefea20923f638d69c87825ecc4e64370aafe96d7704289	true	false	eos	76	True	False	False	False	True	0.0720596140628107	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000414	e9b5bc72a9369adf2d2b3368698c6cc5bd9ca284bcd8bda38278924c230f5ef6	true	false	eos	82	True	False	False	False	True	0.028203069655397393	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000415	369e9b4202145d261ef0eee1e03a00b64b70ac13fbfac6912c33056e64ae6e01	true	false	eos	86	True	False	False	False	True	0.02604751145834656	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000416	49ddefb0c44794cbc2103bff51164a3c6d4d270d61d929a184dd64d5e9d5f899	true	false	eos	74	True	False	False	False	True	0.08196728272189847	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000417	6fca892d23c60be572f87cbde77598eb07ceae7896b157f1a31b928fe78ff9b1	true	false	eos	130	True	False	False	False	True	0.045369855552472665	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000418	1492c12c9a6aaa37246ebbf85fc294bbfed69d63e9877cb6cac21183a1d0bb9d	true	false	eos	150	True	False	False	False	True	0.06967794715875994	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000419	a2908cb01028b273a0ab713b54218496dc91994892113d6471d88cc0a751320f	true	false	eos	130	True	False	False	False	True	0.025336709432576807	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000420	3b33f431a071683a1c51fb69b26bd3da7af1dcb4f1ca45ca1c4b100bd5ffd569	true	false	eos	77	True	False	False	False	True	0.03705028384295046	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000421	2158defe5e714636cd8572ac7e2f0c371123b468b22749c8b30e02b9fa434689	true	false	eos	156	True	False	False	False	True	0.010450285205519973	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000422	9e9c48d023509078f397478988835404b2113bc09dd713bccd4e578287339f92	true	false	eos	78	True	False	False	False	True	0.050304558215874345	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000423	e7f169d994da6bbe8b96d93902d5dc04e415dd0c8e2ca24207149857070337c0	true	false	eos	71	True	False	False	False	True	0.028036453972333696	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000424	ee9f94514862eb905f842c205b8bf046df1ad0525d489f8207c732142b578daf	true	false	eos	106	True	False	False	False	True	0.03908259318390679	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000425	dddf52badc5918a7391ae519f6b1f780abbac5b93c5f45d557d6648ada656129	true	false	eos	111	True	False	False	False	True	0.08198777951204461	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000426	852cf89d588a71926a1746076b48ac0def38db5cc131b9c0b9d0e0c9ee0d629e	true	false	eos	94	True	False	False	False	True	0.011870642112061427	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000427	7da2d1cf3b2f05ff98f7252bdad3dcdc703a8b83dc6925b87415bc147e572615	true	false	eos	82	True	False	False	False	True	0.06982487810770881	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000428	71ef0c6c130186972fef90a71d8e7a1c6b8a28dd7f534433f1f4ab98579dac52	true	false	eos	105	True	False	False	False	True	0.040552720612951065	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000429	16a48ec81053b077665fddc22ad855e7afa04a2a0a9d54ca60eb46c34fb2b3ee	true	false	eos	100	True	False	False	False	True	0.03378247733599157	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000430	d4f7f640173c63151a46cbb8084fb851b7508f7aa2c38c6438db74e3910a123f	true	false	eos	54	True	False	False	False	True	0.051409682341755886	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000431	cfc7c74ecd47dff382d8bbca64d3aac6186513fc92bd49d863c8fbc5f3241831	true	false	eos	115	True	False	False	False	True	0.01636183903896119	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000432	e191e5f16611f2fc98152b0461f13307178abd056ab58218dd0efc684868788f	true	false	eos	136	True	False	False	False	True	0.02781954537712602	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000433	bd81929f96d59f12bf712f915af2ca519685843d332eaf2a31594a84ca848f2d	true	false	eos	75	True	False	False	False	True	0.044214009174181106	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000434	f7c2afe28a990a0dbad69e715f424048bfaa5e3472aa0bddc192aca5352e7234	true	false	eos	77	True	False	False	False	True	0.04993758420270587	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000435	1c60ae4c979fe5b867d2f17826d5b91fc45f200e2e25a24eab1f2e54bcade8b2	true	false	eos	114	True	False	False	False	True	0.02392174254143046	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000436	9f0cace841a5910ecd2892aca89d938560b22f8457df4380340039518c5c18fc	true	false	eos	93	True	False	False	False	True	0.0325978137373491	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000437	b4137db1222f65ade0f27032d16896961abe4a10a791d20d8b57bf342daa6de9	true	false	eos	122	True	False	False	False	True	0.02062918349813652	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000438	0dea11dc355b1caa99a432367e36f7292ce26353b6802fe9f062e466331bd8ae	true	false	eos	105	True	False	False	False	True	0.04644404990871252	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000439	96c8ae4af2189ce43a7bdc8694d74a4fdeaff898b7d8873be5eab2fdb415427a	true	false	eos	87	True	False	False	False	True	0.028131666054180472	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000440	e1772a8993e885a167ead421f9cfa933b8627e318b0d062693de68de5837f460	true	false	eos	64	True	False	False	False	True	0.03426855904850622	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000441	dceccecf5ab33ddca5d88dfa63913b1a1fe53a9abd5f09f6fa49358e925381a7	true	false	eos	84	True	False	False	False	True	0.11076957860771842	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000442	97eb6101d4386f74f2e939214fdc03f0cbde7c82aed875e5bc4353475b55beda	true	false	eos	83	True	False	False	False	True	0.07242722513489634	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000443	1959081215f238b9a55c2861e5611cf9e43d829b872423eee01583329b335134	true	false	eos	175	True	False	False	False	True	0.016226827187888624	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000444	34901c3a9d0c1211d4e66eaf33f548b1218e9b51fa4b715235cf66ae74d36a02	true	false	eos	124	True	False	False	False	True	0.072548858686335	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000445	e92a5808091496651f803dd89f0cdb5eb4bc9996e986a86447133d663cf05571	true	false	eos	67	True	False	False	False	True	0.0675271545997647	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000446	e8104446d9ecf5706e3a45bfb8ede941f8e51883c7d9d021a8e57366fe9e9e5c	true	false	eos	90	True	False	False	False	True	0.0693763089368332	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000447	79b3200cb42f505a1d6dd3fbc41c31f061c80cc17248a3869728d4b2cf7396c1	true	false	eos	64	True	False	False	False	True	0.056475443111240864	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000448	fe1d3acf70c8f4baa3727d9cc1dee10f4b991be6a88aad21c370e25ece9495ac	true	false	eos	100	True	False	False	False	True	0.03178717003579756	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000449	66e554c9184696239f40e0717d8c7f26a6480ba3446b5ae1968857e45234d4a1	true	false	eos	73	True	False	False	False	True	0.045981790718163155	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000450	122ff4c7e3800023fed988e6dda227d405ac2d37e8f4eb249cb3b9df2b6248d8	true	false	eos	74	True	False	False	False	True	0.034438155031395634	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000451	70c7faa5bafdb3b490b5a0cffdfe17e62ac5745e87fbb94966421160fa899491	true	false	eos	113	True	False	False	False	True	0.021473336341077405	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000452	adc2424742794fcf5adabc33066bd24de6c612ca512447884c44c980c6f0f6ba	true	false	eos	124	True	False	False	False	True	0.024653586397361267	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000453	4efaaf3ed6593aa9675cbfa3f4db67b22085d2ee8767802d4a77fa2a00fa5bd6	true	false	eos	95	True	False	False	False	True	0.077946308960294	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000454	ef6880f849cf1ba3e0aacfe61fa63aa3ec532344e613e0c9640e89aeb3d3e3b1	true	false	eos	123	True	False	False	False	True	0.020713391757600907	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000455	fefe3035466e1c3f091247bc77ccf1ae16fff2442b037d0eba663de782e8dc77	true	false	eos	100	True	False	False	False	True	0.021440901838050162	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000456	0ab3516c549bdcf27394ae98e3d9443cafb22364c1591e3e28a4ac007777d8f5	true	false	eos	93	True	False	False	False	True	0.02250319334531121	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000457	d49c81b8b45165cc8a62c47c82167954f751834942382ec2b19c620754bbc5e4	true	false	eos	85	True	False	False	False	True	0.036603745344692	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000458	5ce156e46480e701b6deb68ade4b7ce92794f9c90caa4b13f03cfb394e1efa4d	true	false	eos	131	True	False	False	False	True	0.02224494577014447	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000459	4227347fd420b706d58040d0edd275bd739e39be533e32f80dd90aed0a3664f3	true	false	eos	107	True	False	False	False	True	0.029503703086217314	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000460	7f2c17c48bb327652e0d5484d6668350e792fcc7c513efa2f45be097161886cd	true	false	eos	101	True	False	False	False	True	0.03138967423403609	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000461	c8c17b6add3bf99a9e7cca0da71e4f596bc0a77a39b8cd5b05e7e0793e3e4b4f	true	false	eos	105	True	False	False	False	True	0.019719694575510677	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000462	56b87d925cc8710525b3fd7a20c665d2bfccb3c62453fd40aa6f5f0c69b80e61	true	false	eos	93	True	False	False	False	True	0.028542314879856485	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000463	8ebe3c53cc420aafc6760a03ac285b7d74e4498260c9f91b4578874c2005479f	true	false	eos	85	True	False	False	False	True	0.020709734345698054	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000464	d62e928b7952e3b59c744efecebd427180ad8b26ecdfc523a2763f912e10be15	true	false	eos	117	True	False	False	False	True	0.039085709857606094	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000465	bb461b48960f315d061ed290964b0942a0897e9feaec54e1014d959ce22d5ab2	true	false	eos	69	True	False	False	False	True	0.02265434391034365	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000466	4448658a5a9f0f858f74619c7712bda634edbb4ec68d89301b2b45ff7ca3f451	true	false	eos	101	True	False	False	False	True	0.03378182326683589	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000467	8b0c7460ab2a6b30ea22c7ff4da0a36489e99527033205cf9c1d431e9c33a58a	true	false	eos	102	True	False	False	False	True	0.025042768869090126	0.06381829728796119	False	True	False	[]	True	False	[]	True	
vae_candidate_000468	6cb23a5488cab2cef86f4dda7ba512ef7d78d337c70e4b70018f2c0b1de05bce	true	false	eos	58	True	False	False	False	True	0.10031771390564045	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning
vae_candidate_000469	02ad16ea502185b7e8bc45c5d24e42963ca4776de235876e2a3e77ac24492ddf	true	false	eos	85	True	False	False	False	True	0.031237374015084994	0.06381829728796119	False	True	False	[]	True	False	[]	True	
